tool	rank	metric	sample	value
Bracken 2.2	superkingdom	Purity	marmgCAMI2_short_read_sample_8	0.6666666666666666
Bracken 2.2	superkingdom	F1 score	marmgCAMI2_short_read_sample_8	0.8
Bracken 2.2	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_8	0.6666666666666666
Bracken 2.2	phylum	True positives	marmgCAMI2_short_read_sample_8	19.0
Bracken 2.2	phylum	False negatives	marmgCAMI2_short_read_sample_8	4.0
Bracken 2.2	phylum	False positives	marmgCAMI2_short_read_sample_8	4.0
Bracken 2.2	phylum	Completeness	marmgCAMI2_short_read_sample_8	0.8260869565217391
Bracken 2.2	phylum	Purity	marmgCAMI2_short_read_sample_8	0.8260869565217391
Bracken 2.2	phylum	F1 score	marmgCAMI2_short_read_sample_8	0.8260869565217391
Bracken 2.2	phylum	Jaccard index	marmgCAMI2_short_read_sample_8	0.7037037037037037
Bracken 2.2	class	True positives	marmgCAMI2_short_read_sample_8	29.0
Bracken 2.2	class	False negatives	marmgCAMI2_short_read_sample_8	1.0
Bracken 2.2	class	False positives	marmgCAMI2_short_read_sample_8	17.0
Bracken 2.2	class	Completeness	marmgCAMI2_short_read_sample_8	0.9666666666666667
Bracken 2.2	class	Purity	marmgCAMI2_short_read_sample_8	0.6304347826086957
Bracken 2.2	class	F1 score	marmgCAMI2_short_read_sample_8	0.763157894736842
Bracken 2.2	class	Jaccard index	marmgCAMI2_short_read_sample_8	0.6170212765957447
Bracken 2.2	order	True positives	marmgCAMI2_short_read_sample_8	69.0
Bracken 2.2	order	False negatives	marmgCAMI2_short_read_sample_8	3.0
Bracken 2.2	order	False positives	marmgCAMI2_short_read_sample_8	41.0
Bracken 2.2	order	Completeness	marmgCAMI2_short_read_sample_8	0.9583333333333334
Bracken 2.2	order	Purity	marmgCAMI2_short_read_sample_8	0.6272727272727273
Bracken 2.2	order	F1 score	marmgCAMI2_short_read_sample_8	0.7582417582417583
Bracken 2.2	order	Jaccard index	marmgCAMI2_short_read_sample_8	0.6106194690265486
Bracken 2.2	family	True positives	marmgCAMI2_short_read_sample_8	112.0
Bracken 2.2	family	False negatives	marmgCAMI2_short_read_sample_8	4.0
Bracken 2.2	family	False positives	marmgCAMI2_short_read_sample_8	97.0
Bracken 2.2	family	Completeness	marmgCAMI2_short_read_sample_8	0.9655172413793104
Bracken 2.2	family	Purity	marmgCAMI2_short_read_sample_8	0.5358851674641149
Bracken 2.2	family	F1 score	marmgCAMI2_short_read_sample_8	0.6892307692307692
Bracken 2.2	family	Jaccard index	marmgCAMI2_short_read_sample_8	0.5258215962441315
Bracken 2.2	genus	True positives	marmgCAMI2_short_read_sample_8	208.0
Bracken 2.2	genus	False negatives	marmgCAMI2_short_read_sample_8	8.0
Bracken 2.2	genus	False positives	marmgCAMI2_short_read_sample_8	205.0
Bracken 2.2	genus	Completeness	marmgCAMI2_short_read_sample_8	0.9629629629629629
Bracken 2.2	genus	Purity	marmgCAMI2_short_read_sample_8	0.5036319612590799
Bracken 2.2	genus	F1 score	marmgCAMI2_short_read_sample_8	0.6613672496025438
Bracken 2.2	genus	Jaccard index	marmgCAMI2_short_read_sample_8	0.49406175771971494
Bracken 2.2	species	True positives	marmgCAMI2_short_read_sample_8	323.0
Bracken 2.2	species	False negatives	marmgCAMI2_short_read_sample_8	22.0
Bracken 2.2	species	False positives	marmgCAMI2_short_read_sample_8	659.0
Bracken 2.2	species	Completeness	marmgCAMI2_short_read_sample_8	0.936231884057971
Bracken 2.2	species	Purity	marmgCAMI2_short_read_sample_8	0.3289205702647658
Bracken 2.2	species	F1 score	marmgCAMI2_short_read_sample_8	0.4868123587038432
Bracken 2.2	species	Jaccard index	marmgCAMI2_short_read_sample_8	0.32171314741035856
Bracken 2.2	strain	True positives	marmgCAMI2_short_read_sample_8	0.0
Bracken 2.2	strain	False negatives	marmgCAMI2_short_read_sample_8	532.0
Bracken 2.2	strain	False positives	marmgCAMI2_short_read_sample_8	0.0
Bracken 2.2	strain	Completeness	marmgCAMI2_short_read_sample_8	0.0
Bracken 2.2	strain	Purity	marmgCAMI2_short_read_sample_8	0.0
Bracken 2.2	strain	Jaccard index	marmgCAMI2_short_read_sample_8	0.0
Bracken 2.2	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_8	0.11587372868643431
Bracken 2.2	phylum	L1 norm error	marmgCAMI2_short_read_sample_8	0.17773306729517155
Bracken 2.2	class	L1 norm error	marmgCAMI2_short_read_sample_8	0.15740076125993274
Bracken 2.2	order	L1 norm error	marmgCAMI2_short_read_sample_8	0.31483231598975125
Bracken 2.2	family	L1 norm error	marmgCAMI2_short_read_sample_8	0.37294817917371664
Bracken 2.2	genus	L1 norm error	marmgCAMI2_short_read_sample_8	0.3886603916450512
Bracken 2.2	species	L1 norm error	marmgCAMI2_short_read_sample_8	0.532135439636875
Bracken 2.2	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_8	0.026554567386698053
Bracken 2.2	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_8	0.5782676994790762
Bracken 2.2	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_8	3.2205357453320382
Bracken 2.2	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_8	5723.956316238781
Bracken 2.2	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_8	1.0
Bracken 2.2	phylum	Sum of abundances	marmgCAMI2_short_read_sample_8	1.0000000000000002
Bracken 2.2	class	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9999999999999999
Bracken 2.2	order	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9999999999999996
Bracken 2.2	family	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9999999999999997
Bracken 2.2	genus	Sum of abundances	marmgCAMI2_short_read_sample_8	0.999999999999999
Bracken 2.2	species	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9999999999999912
Bracken 2.2	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_8	3.0
Bracken 2.2	phylum	Taxon counts	marmgCAMI2_short_read_sample_8	23.0
Bracken 2.2	class	Taxon counts	marmgCAMI2_short_read_sample_8	46.0
Bracken 2.2	order	Taxon counts	marmgCAMI2_short_read_sample_8	110.0
Bracken 2.2	family	Taxon counts	marmgCAMI2_short_read_sample_8	209.0
Bracken 2.2	genus	Taxon counts	marmgCAMI2_short_read_sample_8	413.0
Bracken 2.2	species	Taxon counts	marmgCAMI2_short_read_sample_8	982.0
Bracken 2.2	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.04112083958320838
Bracken 2.2	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.07335433231335368
Bracken 2.2	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.09089709318703924
Bracken 2.2	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.16499242061056218
Bracken 2.2	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.18046161577386902
Bracken 2.2	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.18507683797942504
Bracken 2.2	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.2671723664303547
Bracken 2.2	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_9	0.179648539828395
Bracken 2.2	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_9	0.16352314795803882
Bracken 2.2	phylum	Shannon diversity	marmgCAMI2_short_read_sample_9	1.0382876769773313
Bracken 2.2	phylum	Shannon equitability	marmgCAMI2_short_read_sample_9	0.31503005736934053
Bracken 2.2	class	Shannon diversity	marmgCAMI2_short_read_sample_9	1.7821460915337217
Bracken 2.2	class	Shannon equitability	marmgCAMI2_short_read_sample_9	0.44472121711794643
Bracken 2.2	order	Shannon diversity	marmgCAMI2_short_read_sample_9	2.992627273303733
Bracken 2.2	order	Shannon equitability	marmgCAMI2_short_read_sample_9	0.6187867727483484
Bracken 2.2	family	Shannon diversity	marmgCAMI2_short_read_sample_9	3.5114269513749377
Bracken 2.2	family	Shannon equitability	marmgCAMI2_short_read_sample_9	0.6411851221280349
Bracken 2.2	genus	Shannon diversity	marmgCAMI2_short_read_sample_9	4.079440894643162
Bracken 2.2	genus	Shannon equitability	marmgCAMI2_short_read_sample_9	0.6505259799106805
Bracken 2.2	species	Shannon diversity	marmgCAMI2_short_read_sample_9	4.807467896297843
Bracken 2.2	species	Shannon equitability	marmgCAMI2_short_read_sample_9	0.66984190136618
Bracken 2.2	superkingdom	True positives	marmgCAMI2_short_read_sample_9	2.0
Bracken 2.2	superkingdom	False negatives	marmgCAMI2_short_read_sample_9	0.0
Bracken 2.2	superkingdom	False positives	marmgCAMI2_short_read_sample_9	1.0
Bracken 2.2	superkingdom	Completeness	marmgCAMI2_short_read_sample_9	1.0
Bracken 2.2	superkingdom	Purity	marmgCAMI2_short_read_sample_9	0.6666666666666666
Bracken 2.2	superkingdom	F1 score	marmgCAMI2_short_read_sample_9	0.8
Bracken 2.2	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_9	0.6666666666666666
Bracken 2.2	phylum	True positives	marmgCAMI2_short_read_sample_9	19.0
Bracken 2.2	phylum	False negatives	marmgCAMI2_short_read_sample_9	2.0
Bracken 2.2	phylum	False positives	marmgCAMI2_short_read_sample_9	8.0
Bracken 2.2	phylum	Completeness	marmgCAMI2_short_read_sample_9	0.9047619047619048
Bracken 2.2	phylum	Purity	marmgCAMI2_short_read_sample_9	0.7037037037037037
Bracken 2.2	phylum	F1 score	marmgCAMI2_short_read_sample_9	0.7916666666666667
Bracken 2.2	phylum	Jaccard index	marmgCAMI2_short_read_sample_9	0.6551724137931034
Bracken 2.2	class	True positives	marmgCAMI2_short_read_sample_9	28.0
Bracken 2.2	class	False negatives	marmgCAMI2_short_read_sample_9	1.0
Bracken 2.2	class	False positives	marmgCAMI2_short_read_sample_9	27.0
Bracken 2.2	class	Completeness	marmgCAMI2_short_read_sample_9	0.9655172413793104
Bracken 2.2	class	Purity	marmgCAMI2_short_read_sample_9	0.509090909090909
Bracken 2.2	class	F1 score	marmgCAMI2_short_read_sample_9	0.6666666666666667
Bracken 2.2	class	Jaccard index	marmgCAMI2_short_read_sample_9	0.5
Bracken 2.2	order	True positives	marmgCAMI2_short_read_sample_9	60.0
Bracken 2.2	order	False negatives	marmgCAMI2_short_read_sample_9	2.0
Bracken 2.2	order	False positives	marmgCAMI2_short_read_sample_9	66.0
Bracken 2.2	order	Completeness	marmgCAMI2_short_read_sample_9	0.967741935483871
Bracken 2.2	order	Purity	marmgCAMI2_short_read_sample_9	0.47619047619047616
Bracken 2.2	order	F1 score	marmgCAMI2_short_read_sample_9	0.6382978723404255
Bracken 2.2	order	Jaccard index	marmgCAMI2_short_read_sample_9	0.46875
Bracken 2.2	family	True positives	marmgCAMI2_short_read_sample_9	96.0
Bracken 2.2	family	False negatives	marmgCAMI2_short_read_sample_9	2.0
Bracken 2.2	family	False positives	marmgCAMI2_short_read_sample_9	143.0
Bracken 2.2	family	Completeness	marmgCAMI2_short_read_sample_9	0.9795918367346939
Bracken 2.2	family	Purity	marmgCAMI2_short_read_sample_9	0.401673640167364
Bracken 2.2	family	F1 score	marmgCAMI2_short_read_sample_9	0.56973293768546
Bracken 2.2	family	Jaccard index	marmgCAMI2_short_read_sample_9	0.3983402489626556
Bracken 2.2	genus	True positives	marmgCAMI2_short_read_sample_9	173.0
Bracken 2.2	genus	False negatives	marmgCAMI2_short_read_sample_9	7.0
Bracken 2.2	genus	False positives	marmgCAMI2_short_read_sample_9	356.0
Bracken 2.2	genus	Completeness	marmgCAMI2_short_read_sample_9	0.9611111111111111
Bracken 2.2	genus	Purity	marmgCAMI2_short_read_sample_9	0.3270321361058601
Bracken 2.2	genus	F1 score	marmgCAMI2_short_read_sample_9	0.48801128349788436
Bracken 2.2	genus	Jaccard index	marmgCAMI2_short_read_sample_9	0.32276119402985076
Bracken 2.2	species	True positives	marmgCAMI2_short_read_sample_9	258.0
Bracken 2.2	species	False negatives	marmgCAMI2_short_read_sample_9	13.0
Bracken 2.2	species	False positives	marmgCAMI2_short_read_sample_9	1051.0
Bracken 2.2	species	Completeness	marmgCAMI2_short_read_sample_9	0.9520295202952029
Bracken 2.2	species	Purity	marmgCAMI2_short_read_sample_9	0.1970970206264324
Bracken 2.2	species	F1 score	marmgCAMI2_short_read_sample_9	0.3265822784810126
Bracken 2.2	species	Jaccard index	marmgCAMI2_short_read_sample_9	0.1951588502269289
Bracken 2.2	strain	True positives	marmgCAMI2_short_read_sample_9	0.0
Bracken 2.2	strain	False negatives	marmgCAMI2_short_read_sample_9	414.0
Bracken 2.2	strain	False positives	marmgCAMI2_short_read_sample_9	0.0
Bracken 2.2	strain	Completeness	marmgCAMI2_short_read_sample_9	0.0
Bracken 2.2	strain	Purity	marmgCAMI2_short_read_sample_9	0.0
Bracken 2.2	strain	Jaccard index	marmgCAMI2_short_read_sample_9	0.0
Bracken 2.2	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_9	0.08224167916641675
Bracken 2.2	phylum	L1 norm error	marmgCAMI2_short_read_sample_9	0.14670866462670737
Bracken 2.2	class	L1 norm error	marmgCAMI2_short_read_sample_9	0.18179418637407843
Bracken 2.2	order	L1 norm error	marmgCAMI2_short_read_sample_9	0.32998484122112437
Bracken 2.2	family	L1 norm error	marmgCAMI2_short_read_sample_9	0.3609232315477384
Bracken 2.2	genus	L1 norm error	marmgCAMI2_short_read_sample_9	0.3701536759588504
Bracken 2.2	species	L1 norm error	marmgCAMI2_short_read_sample_9	0.5343447328607113
Bracken 2.2	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_9	0.025190371404105294
Bracken 2.2	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_9	1.3056019659939868
Bracken 2.2	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_9	3.242486753588735
Bracken 2.2	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_9	8410.216568449228
Bracken 2.2	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_9	1.0
Bracken 2.2	phylum	Sum of abundances	marmgCAMI2_short_read_sample_9	1.0
Bracken 2.2	class	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9999999999999996
Bracken 2.2	order	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9999999999999996
Bracken 2.2	family	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9999999999999984
Bracken 2.2	genus	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9999999999999991
Bracken 2.2	species	Sum of abundances	marmgCAMI2_short_read_sample_9	1.0000000000000042
Bracken 2.2	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_9	3.0
Bracken 2.2	phylum	Taxon counts	marmgCAMI2_short_read_sample_9	27.0
Bracken 2.2	class	Taxon counts	marmgCAMI2_short_read_sample_9	55.0
Bracken 2.2	order	Taxon counts	marmgCAMI2_short_read_sample_9	126.0
Bracken 2.2	family	Taxon counts	marmgCAMI2_short_read_sample_9	239.0
Bracken 2.2	genus	Taxon counts	marmgCAMI2_short_read_sample_9	529.0
Bracken 2.2	species	Taxon counts	marmgCAMI2_short_read_sample_9	1309.0
mOTUs 2.0.1_1	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.0027985789255068117
mOTUs 2.0.1_1	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.06328481832046931
mOTUs 2.0.1_1	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.06934955976034823
mOTUs 2.0.1_1	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.090087722516806
mOTUs 2.0.1_1	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.10120175200463719
mOTUs 2.0.1_1	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.11261757638361197
mOTUs 2.0.1_1	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_0	0.41853840027728706
mOTUs 2.0.1_1	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_0	0.603823274501642
mOTUs 2.0.1_1	phylum	Shannon diversity	marmgCAMI2_short_read_sample_0	1.3455562769759581
mOTUs 2.0.1_1	phylum	Shannon equitability	marmgCAMI2_short_read_sample_0	0.5098624656146153
mOTUs 2.0.1_1	class	Shannon diversity	marmgCAMI2_short_read_sample_0	1.6392719045091964
mOTUs 2.0.1_1	class	Shannon equitability	marmgCAMI2_short_read_sample_0	0.5303297930211801
mOTUs 2.0.1_1	order	Shannon diversity	marmgCAMI2_short_read_sample_0	2.777305696072596
mOTUs 2.0.1_1	order	Shannon equitability	marmgCAMI2_short_read_sample_0	0.6755998329885772
mOTUs 2.0.1_1	family	Shannon diversity	marmgCAMI2_short_read_sample_0	3.178598560700302
mOTUs 2.0.1_1	family	Shannon equitability	marmgCAMI2_short_read_sample_0	0.6979983509354657
mOTUs 2.0.1_1	genus	Shannon diversity	marmgCAMI2_short_read_sample_0	3.51434470811538
mOTUs 2.0.1_1	genus	Shannon equitability	marmgCAMI2_short_read_sample_0	0.7081311163132931
mOTUs 2.0.1_1	superkingdom	True positives	marmgCAMI2_short_read_sample_0	2.0
mOTUs 2.0.1_1	superkingdom	False negatives	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	superkingdom	False positives	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	superkingdom	Completeness	marmgCAMI2_short_read_sample_0	1.0
mOTUs 2.0.1_1	superkingdom	Purity	marmgCAMI2_short_read_sample_0	1.0
mOTUs 2.0.1_1	superkingdom	F1 score	marmgCAMI2_short_read_sample_0	1.0
mOTUs 2.0.1_1	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
mOTUs 2.0.1_1	phylum	True positives	marmgCAMI2_short_read_sample_0	14.0
mOTUs 2.0.1_1	phylum	False negatives	marmgCAMI2_short_read_sample_0	3.0
mOTUs 2.0.1_1	phylum	False positives	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	phylum	Completeness	marmgCAMI2_short_read_sample_0	0.8235294117647058
mOTUs 2.0.1_1	phylum	Purity	marmgCAMI2_short_read_sample_0	1.0
mOTUs 2.0.1_1	phylum	F1 score	marmgCAMI2_short_read_sample_0	0.9032258064516129
mOTUs 2.0.1_1	phylum	Jaccard index	marmgCAMI2_short_read_sample_0	0.8235294117647058
mOTUs 2.0.1_1	class	True positives	marmgCAMI2_short_read_sample_0	20.0
mOTUs 2.0.1_1	class	False negatives	marmgCAMI2_short_read_sample_0	5.0
mOTUs 2.0.1_1	class	False positives	marmgCAMI2_short_read_sample_0	2.0
mOTUs 2.0.1_1	class	Completeness	marmgCAMI2_short_read_sample_0	0.8
mOTUs 2.0.1_1	class	Purity	marmgCAMI2_short_read_sample_0	0.9090909090909091
mOTUs 2.0.1_1	class	F1 score	marmgCAMI2_short_read_sample_0	0.8510638297872342
mOTUs 2.0.1_1	class	Jaccard index	marmgCAMI2_short_read_sample_0	0.7407407407407407
mOTUs 2.0.1_1	order	True positives	marmgCAMI2_short_read_sample_0	60.0
mOTUs 2.0.1_1	order	False negatives	marmgCAMI2_short_read_sample_0	7.0
mOTUs 2.0.1_1	order	False positives	marmgCAMI2_short_read_sample_0	1.0
mOTUs 2.0.1_1	order	Completeness	marmgCAMI2_short_read_sample_0	0.8955223880597015
mOTUs 2.0.1_1	order	Purity	marmgCAMI2_short_read_sample_0	0.9836065573770492
mOTUs 2.0.1_1	order	F1 score	marmgCAMI2_short_read_sample_0	0.9375
mOTUs 2.0.1_1	order	Jaccard index	marmgCAMI2_short_read_sample_0	0.8823529411764706
mOTUs 2.0.1_1	family	True positives	marmgCAMI2_short_read_sample_0	92.0
mOTUs 2.0.1_1	family	False negatives	marmgCAMI2_short_read_sample_0	17.0
mOTUs 2.0.1_1	family	False positives	marmgCAMI2_short_read_sample_0	3.0
mOTUs 2.0.1_1	family	Completeness	marmgCAMI2_short_read_sample_0	0.8440366972477065
mOTUs 2.0.1_1	family	Purity	marmgCAMI2_short_read_sample_0	0.968421052631579
mOTUs 2.0.1_1	family	F1 score	marmgCAMI2_short_read_sample_0	0.9019607843137255
mOTUs 2.0.1_1	family	Jaccard index	marmgCAMI2_short_read_sample_0	0.8214285714285714
mOTUs 2.0.1_1	genus	True positives	marmgCAMI2_short_read_sample_0	138.0
mOTUs 2.0.1_1	genus	False negatives	marmgCAMI2_short_read_sample_0	43.0
mOTUs 2.0.1_1	genus	False positives	marmgCAMI2_short_read_sample_0	5.0
mOTUs 2.0.1_1	genus	Completeness	marmgCAMI2_short_read_sample_0	0.7624309392265194
mOTUs 2.0.1_1	genus	Purity	marmgCAMI2_short_read_sample_0	0.965034965034965
mOTUs 2.0.1_1	genus	F1 score	marmgCAMI2_short_read_sample_0	0.8518518518518519
mOTUs 2.0.1_1	genus	Jaccard index	marmgCAMI2_short_read_sample_0	0.7419354838709677
mOTUs 2.0.1_1	species	True positives	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	species	False negatives	marmgCAMI2_short_read_sample_0	256.0
mOTUs 2.0.1_1	species	False positives	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	species	Completeness	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	species	Purity	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	species	Jaccard index	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	strain	True positives	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	strain	False negatives	marmgCAMI2_short_read_sample_0	389.0
mOTUs 2.0.1_1	strain	False positives	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	strain	Completeness	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	strain	Purity	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	strain	Jaccard index	marmgCAMI2_short_read_sample_0	0.0
mOTUs 2.0.1_1	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_0	0.0055971578510136235
mOTUs 2.0.1_1	phylum	L1 norm error	marmgCAMI2_short_read_sample_0	0.1265696366409386
mOTUs 2.0.1_1	class	L1 norm error	marmgCAMI2_short_read_sample_0	0.13869911952069647
mOTUs 2.0.1_1	order	L1 norm error	marmgCAMI2_short_read_sample_0	0.18017544503361185
mOTUs 2.0.1_1	family	L1 norm error	marmgCAMI2_short_read_sample_0	0.20240350400927426
mOTUs 2.0.1_1	genus	L1 norm error	marmgCAMI2_short_read_sample_0	0.22523515276722375
mOTUs 2.0.1_1	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_0	0.019826280640231345
mOTUs 2.0.1_1	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_0	0.6893937749068624
mOTUs 2.0.1_1	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	3.0291950535537895
mOTUs 2.0.1_1	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	4117.710661582956
mOTUs 2.0.1_1	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_0	1.0
mOTUs 2.0.1_1	phylum	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9999999999999999
mOTUs 2.0.1_1	class	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9999999999999999
mOTUs 2.0.1_1	order	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9999999999999997
mOTUs 2.0.1_1	family	Sum of abundances	marmgCAMI2_short_read_sample_0	1.0000000000000002
mOTUs 2.0.1_1	genus	Sum of abundances	marmgCAMI2_short_read_sample_0	1.0000000000000007
mOTUs 2.0.1_1	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_0	2.0
mOTUs 2.0.1_1	phylum	Taxon counts	marmgCAMI2_short_read_sample_0	14.0
mOTUs 2.0.1_1	class	Taxon counts	marmgCAMI2_short_read_sample_0	22.0
mOTUs 2.0.1_1	order	Taxon counts	marmgCAMI2_short_read_sample_0	61.0
mOTUs 2.0.1_1	family	Taxon counts	marmgCAMI2_short_read_sample_0	95.0
mOTUs 2.0.1_1	genus	Taxon counts	marmgCAMI2_short_read_sample_0	143.0
mOTUs 2.0.1_1	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0008183493344417326
mOTUs 2.0.1_1	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.06070279759205814
mOTUs 2.0.1_1	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.07597355139425016
mOTUs 2.0.1_1	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.10352894381103635
mOTUs 2.0.1_1	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.13080026794445065
mOTUs 2.0.1_1	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.1615762253153285
mOTUs 2.0.1_1	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_1	0.3676781487285216
mOTUs 2.0.1_1	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_1	0.5304474418138728
mOTUs 2.0.1_1	phylum	Shannon diversity	marmgCAMI2_short_read_sample_1	1.3963946029160785
mOTUs 2.0.1_1	phylum	Shannon equitability	marmgCAMI2_short_read_sample_1	0.5036428921877849
mOTUs 2.0.1_1	class	Shannon diversity	marmgCAMI2_short_read_sample_1	1.7908858090465505
mOTUs 2.0.1_1	class	Shannon equitability	marmgCAMI2_short_read_sample_1	0.54967242012236
mOTUs 2.0.1_1	order	Shannon diversity	marmgCAMI2_short_read_sample_1	3.0571607629608053
mOTUs 2.0.1_1	order	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7270830568831507
mOTUs 2.0.1_1	family	Shannon diversity	marmgCAMI2_short_read_sample_1	3.543772940655459
mOTUs 2.0.1_1	family	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7662256803924792
mOTUs 2.0.1_1	genus	Shannon diversity	marmgCAMI2_short_read_sample_1	3.897712089070694
mOTUs 2.0.1_1	genus	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7670541073112593
mOTUs 2.0.1_1	superkingdom	True positives	marmgCAMI2_short_read_sample_1	2.0
mOTUs 2.0.1_1	superkingdom	False negatives	marmgCAMI2_short_read_sample_1	0.0
mOTUs 2.0.1_1	superkingdom	False positives	marmgCAMI2_short_read_sample_1	0.0
mOTUs 2.0.1_1	superkingdom	Completeness	marmgCAMI2_short_read_sample_1	1.0
mOTUs 2.0.1_1	superkingdom	Purity	marmgCAMI2_short_read_sample_1	1.0
mOTUs 2.0.1_1	superkingdom	F1 score	marmgCAMI2_short_read_sample_1	1.0
mOTUs 2.0.1_1	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
mOTUs 2.0.1_1	phylum	True positives	marmgCAMI2_short_read_sample_1	16.0
mOTUs 2.0.1_1	phylum	False negatives	marmgCAMI2_short_read_sample_1	5.0
mOTUs 2.0.1_1	phylum	False positives	marmgCAMI2_short_read_sample_1	0.0
mOTUs 2.0.1_1	phylum	Completeness	marmgCAMI2_short_read_sample_1	0.7619047619047619
mOTUs 2.0.1_1	phylum	Purity	marmgCAMI2_short_read_sample_1	1.0
mOTUs 2.0.1_1	phylum	F1 score	marmgCAMI2_short_read_sample_1	0.8648648648648648
mOTUs 2.0.1_1	phylum	Jaccard index	marmgCAMI2_short_read_sample_1	0.7619047619047619
mOTUs 2.0.1_1	class	True positives	marmgCAMI2_short_read_sample_1	24.0
mOTUs 2.0.1_1	class	False negatives	marmgCAMI2_short_read_sample_1	7.0
mOTUs 2.0.1_1	class	False positives	marmgCAMI2_short_read_sample_1	2.0
mOTUs 2.0.1_1	class	Completeness	marmgCAMI2_short_read_sample_1	0.7741935483870968
