,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
776,superkingdom,28890,407,0.118421872,0.9904203416706373,0.927883887621775,0.9581277800853485,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
777,class,1239,1948,0.159048,0.20471560515084317,0.08370438099632177,0.1188197748669287,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
778,family,1239,1948,0.159048,0.11474259355619701,0.04670761318858375,0.06638604996399182,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
779,genus,1239,1948,0.159048,0.06540969515977875,0.026858732195844837,0.03807653718540062,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
780,order,1239,1948,0.159048,0.12372620165843505,0.05075552110549653,0.07197805993437859,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
781,phylum,1239,1948,0.159048,0.2802844870085972,0.11880664798097083,0.16687329332414857,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
782,species,1239,1948,0.159048,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
783,superkingdom,1239,1948,0.159048,0.9187034864875889,0.3769510965857628,0.5345616314481827,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
784,class,200918,35,0.0111028,0.9874246418947148,0.9548932680055121,0.9708815266485572,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
785,family,200918,35,0.0111028,0.9803940049359986,0.9539430439239451,0.9669826744530057,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
786,genus,200918,35,0.0111028,0.9569972107346248,0.9498576744737312,0.9534090769802116,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
787,order,200918,35,0.0111028,0.9827269442421482,0.9544893008747557,0.9683973220214847,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
788,phylum,200918,35,0.0111028,0.9872541477408676,0.9550527672986026,0.9708815266202616,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
789,species,200918,35,0.0111028,0.2059982952237384,0.07470731423153909,0.10964534107885433,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
790,superkingdom,200918,35,0.0111028,0.9971802301249815,0.9574052068889549,0.9768830177838754,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
791,class,28890,407,0.100033733,0.9990473308635948,0.9919374210269747,0.9954746811057236,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
792,family,28890,407,0.100033733,0.9990926548914826,0.991892743856968,0.9954746811073479,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
793,genus,28890,407,0.100033733,0.9982866845076437,0.989286894703656,0.9937614140809768,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
794,order,28890,407,0.100033733,0.9990926548914826,0.991892743856968,0.9954746811073479,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
795,phylum,28890,407,0.100033733,0.9992292927630257,0.9925843639677278,0.9958907443071708,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
796,species,28890,407,0.100033733,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
797,superkingdom,28890,407,0.100033733,0.999214418292083,0.9928844853271959,0.9960343951427405,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
798,class,200918,35,0.059742,0.9798408908544405,0.9416360854829302,0.9603536763168617,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
799,family,200918,35,0.059742,0.9713035561598659,0.9376291042180316,0.954164315344784,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
800,genus,200918,35,0.059742,0.9713500908730157,0.9375857443100233,0.954164315353097,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
801,order,200918,35,0.059742,0.9746893987377092,0.9390596187862539,0.9565378366162817,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
802,phylum,200918,35,0.059742,0.9784708759448233,0.9429048259212848,0.9603536760534219,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
803,species,200918,35,0.059742,0.972281722406042,0.9367193875322687,0.9541643155240073,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
804,superkingdom,200918,35,0.059742,0.9935975463595179,0.9485376232307299,0.970539864711125,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
805,class,651137,49,0.100553116,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
806,family,651137,49,0.100553116,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
807,genus,651137,49,0.100553116,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
808,order,651137,49,0.100553116,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
809,phylum,651137,49,0.100553116,0.971778983373715,0.9326287570394508,0.9517964532133207,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
810,species,651137,49,0.100553116,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
811,superkingdom,651137,49,0.100553116,0.9784125563271946,0.9381765289844328,0.9578671961649031,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
812,class,651137,49,0.110106169,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
813,family,651137,49,0.110106169,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
814,genus,651137,49,0.110106169,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
815,order,651137,49,0.110106169,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
816,phylum,651137,49,0.110106169,0.9800628044584634,0.9155818358214793,0.9467206553973498,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
817,species,651137,49,0.110106169,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
818,superkingdom,651137,49,0.110106169,0.9835600350680823,0.9184727149486783,0.9498977409588069,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
819,class,651137,49,0.096876574,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
820,family,651137,49,0.096876574,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
821,genus,651137,49,0.096876574,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
822,order,651137,49,0.096876574,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
823,phylum,651137,49,0.096876574,0.981642051614794,0.9435667291075442,0.96222287988388,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
824,species,651137,49,0.096876574,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
825,superkingdom,651137,49,0.096876574,0.9843735185678032,0.9485824780065497,0.9661416426175145,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
826,class,28890,407,0.490436622,0.11770282003499263,0.026847814330814117,0.04371955715850354,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
827,family,28890,407,0.490436622,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
828,genus,28890,407,0.490436622,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
829,order,28890,407,0.490436622,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
830,phylum,28890,407,0.490436622,0.38441558413030386,0.08874117726157384,0.14419225641746158,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
831,species,28890,407,0.490436622,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
832,superkingdom,28890,407,0.490436622,0.5431537518366443,0.13356358658965467,0.2144011599520454,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
833,class,1239,1948,0.0,0.9846004238893333,0.9400617949589714,0.961810777684137,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
834,family,1239,1948,0.0,0.9809300982370869,0.9348626233738774,0.9573374905879662,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
835,genus,1239,1948,0.0,0.9811816752186097,0.9346342355771404,0.9573374906484509,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
836,order,1239,1948,0.0,0.9837629193275865,0.9395116451218584,0.9611232116469655,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
837,phylum,1239,1948,0.0,0.9860660429811563,0.9422565395050604,0.9636586404456645,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
838,species,1239,1948,0.0,0.9816537300369405,0.9342063090923483,0.9573374907635477,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
839,superkingdom,1239,1948,0.0,0.9966261699908722,0.9468203567961566,0.9710800657045524,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
840,class,28889,167,0.04544998,0.9874101292558859,0.9381138145785282,0.9621259452483315,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
841,family,28889,167,0.04544998,0.9864603170484034,0.936433660847384,0.9607912372048467,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
842,genus,28889,167,0.04544998,0.9764253065549795,0.9338619873715259,0.9546644704971936,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
843,order,28889,167,0.04544998,0.9865429232760151,0.9366207879961381,0.9609289111793967,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
844,phylum,28889,167,0.04544998,0.987205085860549,0.9382989704948989,0.9621259451967237,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
845,species,28889,167,0.04544998,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
846,superkingdom,28889,167,0.04544998,0.9899840508787904,0.9399294354941883,0.9643026334059743,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
847,class,28889,167,0.076709577,0.9973549064166942,0.969637271269003,0.9832957999898682,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
848,family,28889,167,0.076709577,0.9962523614773356,0.9684907789283416,0.9821704373274726,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
849,genus,28889,167,0.076709577,0.9860301584520618,0.9593754274612112,0.9725151906917683,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
850,order,28889,167,0.076709577,0.9962532318202397,0.968716597520705,0.9822869696546448,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
851,phylum,28889,167,0.076709577,0.9973549064166942,0.969637271269003,0.9832957999898682,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
852,species,28889,167,0.076709577,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
853,superkingdom,28889,167,0.076709577,0.9981755209044815,0.9700821949285365,0.9839233682021163,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
854,class,28889,167,0.112252423,0.9956489861985769,0.9409133354006516,0.9675026313695855,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
855,family,28889,167,0.112252423,0.9934934454448547,0.9402194417452392,0.9661175950718207,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
856,genus,28889,167,0.112252423,0.9767927070397392,0.933165698021624,0.9544759440749858,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
857,order,28889,167,0.112252423,0.993509392882099,0.9402203439571053,0.9661256117403728,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
858,phylum,28889,167,0.112252423,0.9955696503536997,0.9409841990478868,0.9675026313477288,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
859,species,28889,167,0.112252423,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
860,superkingdom,28889,167,0.112252423,0.9962113371756616,0.9420734918571597,0.9683813617859823,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
861,class,1224,2975,0.00228398,0.8765775830460723,0.7985282583059072,0.8357296294145689,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
862,family,1224,2975,0.00228398,0.825201675297626,0.7381055624619524,0.7792224533556517,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
863,genus,1224,2975,0.00228398,0.7950139599621762,0.7129361625298879,0.751736326868427,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
864,order,1224,2975,0.00228398,0.8587275876038255,0.7706284013165283,0.8122912500954172,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
865,phylum,1224,2975,0.00228398,0.92002041267003,0.8416020088146546,0.8790608279121257,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
866,species,1224,2975,0.00228398,0.2867807439750604,0.21483970444527403,0.24564653310108056,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
867,superkingdom,1224,2975,0.00228398,0.9783097629956875,0.8780163316392916,0.9254487393688073,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
868,class,28889,167,0.01068364,0.9999999998499827,0.9998800004500157,0.9999349965748385,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
869,family,28889,167,0.01068364,0.9999999998499309,0.9995350021750589,0.9997624469694908,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
870,genus,28889,167,0.01068364,0.9999999998499062,0.9993700030000795,0.9996799021952241,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
871,order,28889,167,0.01068364,0.9999999998499445,0.9996250017250475,0.999807465650185,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
872,phylum,28889,167,0.01068364,0.9999999998499827,0.9998800004500157,0.9999349965748385,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
873,species,28889,167,0.01068364,0.9999999998498386,0.9989200052501357,0.9994547108218295,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
874,superkingdom,28889,167,0.01068364,0.9999999998500007,0.9999999998500007,0.9999949998750005,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
875,class,28889,167,0.010205313,0.9999999998499872,0.999910000300012,0.9999499980749399,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
876,family,28889,167,0.010205313,0.9999999998499332,0.999550002100057,0.999769950364367,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
877,genus,28889,167,0.010205313,0.9999999998499084,0.9993850029250776,0.9996874068285846,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
878,order,28889,167,0.010205313,0.9999999998499445,0.9996250017250475,0.999807465650185,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
879,phylum,28889,167,0.010205313,0.9999999998499872,0.999910000300012,0.9999499980749399,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
880,species,28889,167,0.010205313,0.9999999998498543,0.9990250047251226,0.9995072645439044,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
881,superkingdom,28889,167,0.010205313,0.9999999998500007,0.9999999998500007,0.9999949998750005,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
882,class,1706441,3,0.237239616,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
883,family,1706441,3,0.237239616,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
884,genus,1706441,3,0.237239616,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
885,order,1706441,3,0.237239616,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
886,phylum,1706441,3,0.237239616,0.8381017335541868,0.3756133660930203,0.5187372550179397,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
887,species,1706441,3,0.237239616,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
888,superkingdom,1706441,3,0.237239616,0.8771503098994817,0.39383052128868495,0.543589387617072,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
889,class,976,834,0.25148,0.12047302284355392,0.04138914388706581,0.061607568214979806,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
890,family,976,834,0.25148,0.12128670361096291,0.04129396861711118,0.06160758503487114,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
891,genus,976,834,0.25148,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
892,order,976,834,0.25148,0.12047302284355392,0.04138914388706581,0.061607568214979806,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
893,phylum,976,834,0.25148,0.16505008736680443,0.06116195937047531,0.08924671032921343,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
894,species,976,834,0.25148,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
895,superkingdom,976,834,0.25148,0.8865036227869096,0.3050762924042524,0.4539334128207705,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
896,class,201174,1097,0.152361,0.6102158969254724,0.4036981131313777,0.4859200566278574,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
897,family,201174,1097,0.152361,0.19475174496419342,0.1401326699502173,0.16298320177283948,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
898,genus,201174,1097,0.152361,0.0004077471965994743,0.0003221562994114858,0.0003550688127846024,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
899,order,201174,1097,0.152361,0.22436210765980313,0.16062055286116397,0.18720962485180132,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
900,phylum,201174,1097,0.152361,0.6376369937828122,0.42466391084335753,0.50979693100957,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
901,species,201174,1097,0.152361,0.00042120042105257973,0.00031422660967445423,0.00035510485894700675,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
902,superkingdom,201174,1097,0.152361,0.8621405044313838,0.5418819578259715,0.665480887402326,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
903,class,28890,407,0.086704214,0.9379716074225238,0.6901830386169074,0.7952169895372907,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
904,family,28890,407,0.086704214,0.9396741333490627,0.6892641206902566,0.7952169918868239,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
905,genus,28890,407,0.086704214,0.1568808549595635,0.2518445298648482,0.1933259836510587,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
906,order,28890,407,0.086704214,0.9392529346981316,0.6894909198086067,0.7952169913041562,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
907,phylum,28890,407,0.086704214,0.9502667680914916,0.697829534391954,0.8047104914606602,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
908,species,28890,407,0.086704214,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
909,superkingdom,28890,407,0.086704214,0.9570839814632481,0.7043140530584727,0.8114655570397238,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
910,class,1239,1948,0.0543078,0.6269185817581151,0.2818882465787549,0.38890340550324826,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
911,family,1239,1948,0.0543078,0.4936698519588051,0.22274226534066552,0.30697304982763546,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
912,genus,1239,1948,0.0543078,0.42899211927457814,0.19551984873430625,0.26861016446288327,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
913,order,1239,1948,0.0543078,0.5966735143028312,0.26750859040924074,0.36939770654085835,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
914,phylum,1239,1948,0.0543078,0.6724717612963349,0.3069296687230495,0.421480755878466,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
915,species,1239,1948,0.0543078,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
916,superkingdom,1239,1948,0.0543078,0.9307805066570916,0.4021720658722757,0.5616570591709976,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
917,class,28890,407,0.011627976,0.0028540133594276524,0.0910881334756862,0.005534024683463159,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
918,family,28890,407,0.011627976,0.006065176052040792,0.005089408526797961,0.005529656477195652,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
919,genus,28890,407,0.011627976,0.006065176052040792,0.005089408526797961,0.005529656477195652,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
920,order,28890,407,0.011627976,0.006065176052040792,0.005089408526797961,0.005529656477195652,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
921,phylum,28890,407,0.011627976,0.9914001693779146,0.9730445172407622,0.9821315867205824,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
922,species,28890,407,0.011627976,0.006068359244876875,0.005087169332594409,0.00552965689631415,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
923,superkingdom,28890,407,0.011627976,0.9910752752829637,0.9745940955143078,0.9827605924451759,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
924,class,201174,1097,0.0,0.814106068731136,0.7295571069820712,0.7695111602954743,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
925,family,201174,1097,0.0,0.6809281314467585,0.61823879892087,0.6480659874678539,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
926,genus,201174,1097,0.0,0.658223493096045,0.6029307491131074,0.6293600317767788,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
927,order,201174,1097,0.0,0.724623451351684,0.6485369728618234,0.6844672610444144,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
928,phylum,201174,1097,0.0,0.8239823555130819,0.7398078825861474,0.7796246948541498,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
929,species,201174,1097,0.0,0.6630423009675231,0.5989434551753192,0.6293600350648605,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
930,superkingdom,201174,1097,0.0,0.9235283260890332,0.8004414374229577,0.8575858678637931,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
931,class,928852,14,0.181149847,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
932,family,928852,14,0.181149847,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
933,genus,928852,14,0.181149847,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
934,order,928852,14,0.181149847,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
935,phylum,928852,14,0.181149847,0.8883378614871565,0.5393855910978976,0.6712130217938527,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
936,species,928852,14,0.181149847,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
937,superkingdom,928852,14,0.181149847,0.9393633537941606,0.5642839374783465,0.7050378501516809,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
938,class,201174,1097,0.0,0.9253289355382968,0.8355162032734218,0.878127112173152,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
939,family,201174,1097,0.0,0.8505668803871506,0.764615803313718,0.805299435890349,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
940,genus,201174,1097,0.0,0.8492585549716238,0.7605127854607727,0.802434433790089,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
941,order,201174,1097,0.0,0.8679160502372238,0.7776622155308223,0.8203091047288457,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
942,phylum,201174,1097,0.0,0.9295130859768256,0.8403778340209694,0.882695957792174,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
943,species,201174,1097,0.0,0.8535424944868651,0.7571099283486814,0.8024344365169148,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
944,superkingdom,201174,1097,0.0,0.9765495580865976,0.8665553988995903,0.9182653405804809,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
945,class,28890,407,0.913006051,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
946,family,28890,407,0.913006051,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
947,genus,28890,407,0.913006051,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
948,order,28890,407,0.913006051,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
949,phylum,28890,407,0.913006051,0.44460373870592745,0.1360605103127197,0.20835438002462198,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
950,species,28890,407,0.913006051,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
951,superkingdom,28890,407,0.913006051,0.5144182611026316,0.1698343079626437,0.25535773350004104,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
952,class,1729712,1,0.273138,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
953,family,1729712,1,0.273138,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
954,genus,1729712,1,0.273138,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
955,order,1729712,1,0.273138,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
956,phylum,1729712,1,0.273138,0.030087140820721184,0.01018049965928587,0.015209536766498508,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
957,species,1729712,1,0.273138,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
958,superkingdom,1729712,1,0.273138,0.8273139920923062,0.26545506351964554,0.401937952953484,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
959,class,1729712,1,0.287825,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
960,family,1729712,1,0.287825,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
961,genus,1729712,1,0.287825,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
962,order,1729712,1,0.287825,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
963,phylum,1729712,1,0.287825,0.028381713463167403,0.009634564747140636,0.014381920548908978,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
964,species,1729712,1,0.287825,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
965,superkingdom,1729712,1,0.287825,0.8271647695065983,0.2646183556107547,0.4009605411326582,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
966,class,1224,2975,0.121587,0.7235635781779045,0.44617086266263367,0.5519718232384518,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
967,family,1224,2975,0.121587,0.3331330327714462,0.21372427229793228,0.2603871701507112,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
968,genus,1224,2975,0.121587,0.17382195228371794,0.1127854196648037,0.13679967618149624,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
969,order,1224,2975,0.121587,0.6119908803339729,0.3673552419197464,0.4591140092746,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
970,phylum,1224,2975,0.121587,0.7973936897675188,0.49028372853643876,0.6072112622573814,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
971,species,1224,2975,0.121587,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
972,superkingdom,1224,2975,0.121587,0.9475177671758211,0.5629765973360077,0.7062943226283912,k=32 w=35 h=12 b=16 l=2 mer-count const. (0.00)
